emoji,anger,joy,sadness,fear,surprise,disgust,anticipation,trust
➿,0.12536508422982706,0.13627632487623487,0.12038461558768176,0.10981561805363071,0.12233238077186974,0.11588681329242216,0.13740376334534168,0.13219143933704364
㊗️,0.11080912352184669,0.1428023055777885,0.11487644964836363,0.11115813195908686,0.12233238077142741,0.10211586756843008,0.1372744712564368,0.14946532373859112
🗳,0.12339065120426085,0.14233511609927518,0.11857811641129956,0.1208007394913011,0.12233238077158512,0.09294269444546237,0.13719899344441713,0.14087895334139217
🏇🏻,0.1249142827605283,0.13355465157656,0.12230516730596719,0.11987821136705179,0.12233238077176715,0.09388500877870952,0.13742936943497808,0.1458049159411125
🇸🇿,0.12539541285735822,0.1308477286293055,0.11663869362564583,0.12031438540861927,0.12233238077187014,0.09959107204808021,0.1372667005774716,0.14133234303448033
🇸🇳,0.12559420771839314,0.13090789278794546,0.11739881271932973,0.12077349107568125,0.1223323807718614,0.09740104487902165,0.1373940679790247,0.1470018259053459
👩🏼,0.11646822520322075,0.14742702330840984,0.11812968485355668,0.11971000087802963,0.12233238077150256,0.10282232589122656,0.13734912362603022,0.1432906208947194
🤔,0.11898941656045281,0.1493208497413434,0.11903934826659679,0.1074467809125963,0.12233238077180929,0.12439573440141562,0.13724921393756614,0.12497073639337052
💃🏻,0.11887921520548161,0.14444019743677927,0.1172781226268853,0.11321587207265793,0.12233238077180113,0.1056534329336784,0.13724862913853386,0.14879818363874142
🛰,0.12914340906525013,0.14192590816674056,0.11335771866652067,0.11509875496668087,0.12233238077129495,0.09663890096473773,0.13756216984821965,0.13232023562225298
👂🏾,0.11816298572801998,0.14190218545263633,0.11501834599403082,0.12557820926906516,0.1223323807709333,0.09813764623873765,0.1372499046013734,0.1322238421848525
🇵🇦,0.12154710172006844,0.13393856948096072,0.11925295874971198,0.1250502970419234,0.12233238077148507,0.08568382111817636,0.13760214635132936,0.14910974907498836
👷🏼,0.12262170934491223,0.1388354252121644,0.1198202259674872,0.11702174592960546,0.12233238077169178,0.10413884219872016,0.13746765929489482,0.1354862192242035
🛀🏾,0.12411503135859903,0.13445461609080667,0.12065563968280912,0.13354202425941253,0.12233238077143778,0.10599059602086945,0.13732476288552883,0.13938825348085246
⚾,0.11937770837721473,0.1386174462022609,0.11521294918566127,0.10843063478702675,0.12233238077161288,0.1031972195293278,0.1372654772762152,0.1361915231802931
🇴,0.12379061358399213,0.1372105160553474,0.11552693017074489,0.11474437774592161,0.1223323807718215,0.1118612528196209,0.13745693818669485,0.1448311371145729
🚑,0.12295369495245723,0.11901366277743364,0.13434984415289364,0.11615888358417692,0.12233238077173435,0.09424834329235386,0.13734771992229428,0.1373468153786018
🥗,0.12655318275494665,0.15091653080889955,0.1061228969192598,0.11322649403197715,0.12233238077193019,0.11207779961464642,0.13723943340844819,0.14965832709252624
🇬🇱,0.12542603653076867,0.13059020603395766,0.11703176822811656,0.13031399107694597,0.12233238077186834,0.09355868620915583,0.13723982474552607,0.1489735475727325
🕒,0.12212418520897472,0.12690041812311392,0.12401949657214573,0.1217933946842038,0.12233238077166861,0.08250306195751542,0.1378692519694388,0.13947741743259887
🚴🏽,0.1278840955474152,0.1459287782490719,0.11236393959734414,0.11478630397769507,0.12233238077160113,0.10243928994488556,0.13733649556433514,0.13479065586810285
🛠,0.12629804161144875,0.12708283364918316,0.12136253874450631,0.1248862973111784,0.12233238077176131,0.11273118433432062,0.13763803377137004,0.1245514344504254
🍒,0.12065140795800744,0.13954065401048865,0.12062531130686693,0.12232353009378016,0.12233238077180801,0.0899294551348849,0.13724667554338904,0.1430490428691672
👌🏽,0.12253552464034101,0.1365474035483203,0.11509542437124765,0.11646880145150362,0.12233238077166633,0.09741500138804646,0.13728262972815344,0.1447779634279152
👦,0.11743122488451263,0.12011779847671278,0.14470841593356454,0.14629391726393237,0.12233238077156322,0.1072656014394199,0.1373013619589623,0.12950871327803617
🥓,0.11729969456422396,0.14882491127355024,0.11812845788881532,0.1128818318146898,0.12233238077191975,0.12343679104177274,0.13745632937388205,0.13760129600550813
👸🏽,0.12362136217745956,0.14652877896878636,0.1157188065644732,0.11318585333276587,0.12233238077163872,0.10906691829434857,0.1372569235047335,0.13601438309141461
🏙,0.12129033439242676,0.145382045826409,0.11280797062318015,0.11669048576416685,0.12233238077172973,0.09950293540518554,0.13769485744818963,0.1376092069900529
👲🏻,0.12001341664762322,0.14547788389609195,0.12330531107727438,0.1118926797879567,0.12233238077156951,0.1144926985214003,0.1372314272048457,0.1384175040591697
🇺🇦,0.12111415963107675,0.13151508122246014,0.12042360849045508,0.1178006965824352,0.12233238077171979,0.09956246329886524,0.13726191191788198,0.1530015787367833
🚣🏻,0.12021826402957458,0.14152841404575156,0.11260419191603432,0.11517001079235456,0.12233238077155476,0.08448655574598138,0.13724836942973195,0.1467284438444064
➰,0.12274176118063451,0.1452275300907786,0.11591456439964531,0.12081090479588852,0.12233238077151826,0.1094433830019687,0.13726784253918578,0.1400567613444707
👐🏻,0.11970158898168393,0.13497115347126964,0.12119644028098264,0.12046865309747545,0.1223323807716492,0.09087838552249043,0.1374205160949809,0.144521816088532
🇪🇹,0.12190350061166555,0.13315686779969838,0.1259270248356188,0.12236788230720208,0.12233238077159438,0.0976420831321474,0.13736459415345015,0.14138908390775515
◻️,0.12568659211291333,0.14424753018829506,0.11448177179954655,0.11900734088735021,0.1223323807717057,0.09839128318511177,0.13632495149337584,0.14782280101402406
🍅,0.12886521606196766,0.14914189164846903,0.1056915902026958,0.11516547774880337,0.12233238077171207,0.10614268186741702,0.13725876621094352,0.1379167680535434
🇨🇷,0.11941632270674063,0.14238591356115649,0.11553819779510377,0.120132287093071,0.12233238077169624,0.10891182720432459,0.13724167278450625,0.1438715490486165
🦂,0.12241267168695913,0.13888222008245066,0.1156284648059227,0.11352434113592835,0.12233238077188657,0.10213274221260986,0.13743024192414913,0.14497981005482774
0️⃣,0.12888822057658444,0.1384658372044214,0.10271448134881211,0.12015754655411115,0.1223323807716968,0.10508212534423937,0.13725598792358734,0.1367373980738208
⏩,0.11671121027518438,0.14188055709382752,0.11113979486799508,0.11698335796151582,0.12233238077141584,0.08562256078711966,0.13732835669720814,0.1509694972132861
👉🏿,0.12936705771124934,0.13540880916116294,0.1195028248748713,0.11070144072363064,0.1223323807715076,0.11418079452211453,0.13722851233738598,0.11878792770664613
🖍,0.12441599961238126,0.1332433002316975,0.12610664347994316,0.12218849099252793,0.122332380771692,0.11960442647853373,0.1372421707070233,0.12932002457545916
🇹🇲,0.1259746336715466,0.13144711469794856,0.1163235257499764,0.12087667946687475,0.12233238077188537,0.09882173223957497,0.1372718232632423,0.14494383376939063
👰🏾,0.11221436207750912,0.14570556991384365,0.11018725820213149,0.1397940525885133,0.12233238077047888,0.09181655486640246,0.13724204588674502,0.16311390820831945
💖,0.1,0.189,0.1,0.1,0.125,0.1,0.133,0.153
🅾️,0.13060057016394921,0.12775931469514035,0.11913663002451358,0.11304379826563604,0.12233238077127262,0.10294549014536619,0.13726946556173886,0.1321176542807563
🦉,0.12576032043983787,0.14284332159149926,0.10605152221069147,0.11592767899588807,0.1223323807719209,0.09270054744390982,0.1363236836661749,0.15432675220500042
📘,0.11961323035507121,0.1475225279937149,0.11531822112556256,0.11493753518021776,0.12233238077176913,0.10785091001235113,0.13727150409569402,0.1435452866720811
🇧🇸,0.11684293811629232,0.13732555716705974,0.11882082274496497,0.11910440047415705,0.12233238077152445,0.09842270441347428,0.13762544035062485,0.1442894396498832
🇹🇰,0.12475497571330152,0.13334428337111603,0.11601064333990507,0.11939178254743865,0.12233238077185367,0.10096454760350446,0.13734657265117456,0.14233298811392037
💆🏻,0.12509144140949502,0.13708313685492612,0.11782600463448034,0.1177408183926616,0.12233238077165495,0.0915929759192096,0.13729785395371208,0.14531625713792415
📊,0.12773157319219308,0.13868087431183085,0.10889411003336136,0.11575355784583508,0.12233238077110281,0.0946726112070696,0.13728732740189362,0.14271003326524753
✋🏼,0.1250150957639562,0.13370195009338204,0.11764152560499497,0.12380882411341076,0.12233238077152152,0.09181386091311435,0.13736495431771,0.13531825077822757
🇧🇪,0.11905233041778729,0.1396936572782579,0.11779976839534356,0.12053021466718405,0.12233238077176418,0.09290805794638293,0.13733282945448552,0.1555689795239699
⛩,0.12597267518617628,0.12384402550378582,0.11929445267742267,0.12098758393642584,0.1223323807715698,0.08247234532893002,0.13735882440882072,0.13513635636423338
🇪🇪,0.12922360088350615,0.12995523311110446,0.11623382499783474,0.12212155910236788,0.12233238077182024,0.10237606732317026,0.13742919393763442,0.137622472261394
🇦🇱,0.12419347508790679,0.13051991374231875,0.11945505802577827,0.11991204183192394,0.12233238077184494,0.10109378971548359,0.13787847746836132,0.14133428126612813
⌚️,0.11314623806907775,0.1312753422971582,0.1202666641001997,0.12996167833009054,0.12233238077170505,0.09653642050225889,0.1373898986941273,0.15487730536239447
🇰🇭,0.12294503635837373,0.13096998240507673,0.11799411358697398,0.12063817887468531,0.12233238077182057,0.09577145763753199,0.13728140202475084,0.14689015646790318
🌤,0.1183217325032615,0.15212847507791594,0.1109868271760206,0.11701471188447954,0.12233238077161435,0.08234269681878953,0.1373779059609482,0.16073050254844007
🇯🇴,0.1190110710698491,0.1380420063069323,0.11862633737291617,0.12010658482515169,0.12233238077183589,0.10833261072578775,0.1376385098478699,0.14482252318264402
🚲,0.13241664977442724,0.13573403269401751,0.10658610739847063,0.11777341525962015,0.12233238077173311,0.09008156779785549,0.1372511616025647,0.13159193184039805
#️⃣,0.11759542466234052,0.12995818144554505,0.114679540747602,0.12541576306981028,0.1223323807716318,0.07562008105206659,0.13742017661468264,0.15841485388136842
🇳🇺,0.12250656315757169,0.1316167782570119,0.11748660148077761,0.12128948420996721,0.12233238077183367,0.09707171016370071,0.13727402315704265,0.14636084758074422
↙️,0.13176679717724937,0.12874449158698553,0.11935017944779247,0.12096151509240372,0.12233238077186262,0.10414777653898963,0.13729415003000328,0.12555629837010404
🏌,0.11901108747508715,0.13714208938472439,0.11863606286897266,0.11034648919968504,0.1223323807719026,0.09822393176956126,0.13726115076661913,0.13328688950675777
👩‍👩‍👧‍👧,0.12064543080941803,0.1318474685322144,0.12908097122817708,0.12256586660808466,0.12233238077181716,0.10401811043894618,0.13723020154046137,0.12844432648418208
✒️,0.12901853977143674,0.13634983991505578,0.12067296426539542,0.12870478515378636,0.12233238077128884,0.085318796203147,0.13728773310733988,0.13585448366037683
🔹,0.1286906564464516,0.14111543229228118,0.10829363472839759,0.11740090703082728,0.12233238077175686,0.10549079167546081,0.13724984240941135,0.15049384125623727
🏡,0.11537808441943298,0.14039052779844496,0.12428607983019901,0.12519220124252683,0.12233238077162109,0.08802471844195806,0.1373607617974192,0.14492016871322147
☁️,0.12308242294091087,0.13233643988496624,0.1200283021426003,0.13065994196304587,0.12233238077135919,0.07969093736731259,0.1376408926980065,0.14731973686205846
🇦🇨,0.11555178139138889,0.14186943070671987,0.13220253329382103,0.11762540591396942,0.12233238077129628,0.09575850461739294,0.1363252175797813,0.15254847293279958
🇬,0.1261354978298641,0.13788039289647713,0.11548962762753945,0.1210657879491066,0.12233238077176928,0.1046614878771728,0.1374374674969657,0.13671917284341256
👇🏼,0.13339543863111203,0.13593818654044298,0.1182802354960586,0.12274920963170644,0.12233238077158132,0.11180309286421984,0.13736443758202482,0.1310311923138976
🗓,0.13180074644424167,0.13367419690621318,0.11979392069770256,0.1285606917229245,0.1223323807715534,0.1014809226770314,0.13732279513660453,0.14732393440690167
💃🏾,0.11673528571174074,0.1411500334579614,0.12026575147501717,0.13244248224086164,0.12233238077138034,0.09825521436751951,0.1375278339783096,0.14482288995428105
🕹,0.13939862523761803,0.1429354580686777,0.09569883714357275,0.1160071699573848,0.12233238077139452,0.10275206760897429,0.137516666390931,0.13627480858470437
◽,0.12918603846253518,0.14137952606688486,0.11275669438145997,0.11962153855114366,0.1223323807717823,0.08854958339435293,0.13719872754757892,0.15089659093319188
🏇🏼,0.11747398332607872,0.1403743167029461,0.12475074731992208,0.12426945675395018,0.12233238077152159,0.0914618336291796,0.1372822975145369,0.15386070792178738
🇱🇾,0.12569888342039803,0.12792653440556023,0.1364374828972359,0.11919187140318854,0.1223323807716568,0.10616576511835106,0.13724260122411103,0.13831267939433123
👳🏿,0.1257986935235067,0.13454968233418185,0.1282904831750784,0.12253200933892572,0.12233238077165091,0.10651818022907673,0.13768500653465565,0.12854798622450012
👌🏻,0.1247981836775125,0.1276236909616273,0.12213221953061293,0.12173033253031917,0.1223323807718324,0.09495817276488978,0.13730530526695867,0.14520207566444557
🏇🏿,0.12771527122669113,0.12741646081849467,0.12462846543712658,0.11828890772929412,0.12233238077187045,0.09791594218305295,0.13727296279282447,0.13183120237461332
🇵🇫,0.1246679625284628,0.14416810143302428,0.1110532564798632,0.11626626647608873,0.12233238077183868,0.1088007389794596,0.1372691288321869,0.14240312287428494
🛑,0.1290594253247832,0.13046061070781434,0.11697326730973145,0.12264997740203398,0.1223323807717669,0.08733334255722902,0.13730926408380023,0.14928808306234487
👜,0.129071033520745,0.14062860741250915,0.10777975386918115,0.1153983707382622,0.12233238077172205,0.10971439891466157,0.13789646920565246,0.124993180566297
⬛️,0.12916844964678376,0.13863342314289184,0.11371421381227265,0.12199207816877333,0.12233238077176747,0.10010142801028703,0.13729935297827456,0.13981189734520438
🇳,0.125301704670278,0.14251272077672184,0.11304138784180395,0.11309629524672005,0.12233238077191105,0.11578936657544503,0.13769218821502505,0.13891501939572695
🏤,0.12649768140477136,0.1313875583000481,0.11319065839779796,0.11615479239736715,0.12233238077161591,0.09852072432772689,0.1376045773503489,0.13076215295088386
🇱🇮,0.12340554188989472,0.1298439873062307,0.11876794334239094,0.1212240131107194,0.12233238077184674,0.09857647981907121,0.13726331890495366,0.146032904947284
🔭,0.12621963731470487,0.14567714164149947,0.10373299276761827,0.1058547629951363,0.12233238077175787,0.09815932043050121,0.1374106880668999,0.1420165592762536
😣,0.12535885167464117,0.09569377990430622,0.15693779904306224,0.14066985645933014,0.09569377990430622,0.1598086124401914,0.12248803827751198,0.10334928229665073
🏃🏻,0.12739074409807927,0.1395007202445413,0.11835248233728635,0.11393063003214365,0.12233238077182063,0.10802854264563906,0.13755466183928208,0.13005448302018296
🤴,0.11732549106068291,0.13573751167132286,0.13116134079791664,0.12079639014976351,0.12233238077177268,0.10963365604889377,0.13751099935465286,0.12846811459613136
🇸🇾,0.1282776765615381,0.13872193841962144,0.11578220126466476,0.12301967969494854,0.12233238077175046,0.10841599206861871,0.13850103444709272,0.14925809341711732
🙋🏼,0.11025398048496982,0.14414919437695062,0.12036334031654405,0.11566499744844805,0.12233238077111146,0.0911674765474886,0.13722907376889812,0.14984797344186518
📣,0.12584141581652375,0.12485543369257357,0.12136033292517823,0.10728036295316201,0.1223323807717281,0.08890595897663488,0.13728340218310234,0.13470391423157616
⌛,0.1253216656802465,0.1464940803925856,0.11031511265173322,0.11365024548851466,0.12233238077135547,0.11752187979186332,0.1373204311358125,0.13602304727102307
🇬🇬,0.12405893812791646,0.13623562012071488,0.11565464319392049,0.11943076487693816,0.12233238077186911,0.103671842271387,0.13719911373979393,0.14321360802513866
⬇️,0.12881642463810294,0.1338293870576308,0.12039595068927156,0.11956697072776024,0.12233238077160094,0.09841585599332774,0.13722751841769126,0.1346589424881413
👐🏼,0.11939792556688644,0.14172681439958978,0.12123836418504652,0.12143164374916182,0.1223323807716589,0.1086649057205802,0.13632420634895775,0.14511599863510513
📞,0.13071515421745517,0.1375244314840529,0.10943888604742824,0.1196029877140461,0.12233238077183915,0.10426905649962824,0.1372777963125034,0.13937746464598988
🇲🇩,0.12453671008410083,0.13173473501228727,0.11670236594545713,0.12082581892673261,0.12233238077188081,0.10148910939479587,0.13734282565938696,0.14324486727513486
➕,0.12473468078235328,0.13811131718830438,0.1170426348962792,0.12315228911978693,0.12233238077156751,0.1062741482020495,0.13741657040997135,0.1514005378446724
🇧🇿,0.1246903407273976,0.13165914324781625,0.11683721077861264,0.11993090777426119,0.1223323807718627,0.10043077499611176,0.1373270213509436,0.14055655340274834
👩‍❤️‍💋‍👩,0.11633559562562823,0.14648377711273497,0.12387643388865399,0.12022227920485307,0.12233238077161869,0.09957880118900699,0.13729450258948164,0.1439189367370606
🇳🇦,0.12526168737269927,0.13183922939788317,0.11673142570180062,0.11985253670209772,0.12233238077186087,0.10068887365855922,0.13761604690872944,0.14065898147327727
🇪,0.1259091223772657,0.1422057480813237,0.1139655287606729,0.11455317507704876,0.12233238077177469,0.11141845444853722,0.137296249455338,0.14219864651287584
📜,0.12316471135238771,0.1392411677952623,0.12116707920904446,0.1207388924425743,0.12233238077164459,0.10393354566303832,0.1372429269756177,0.1313516847248814
🇱🇨,0.1245478294005693,0.13988819019141374,0.11966944354935549,0.11864784295070763,0.12233238077162342,0.1054107913781786,0.1372676566459311,0.14678565100997573
👃🏿,0.1305268314361001,0.12435309401917038,0.12104021471532178,0.1216765882892048,0.12233238077162924,0.08247069278763348,0.13761301370867632,0.12363487401221701
💁🏼,0.12404579713148678,0.14042637829697924,0.11714421368560579,0.11497659319365994,0.1223323807715842,0.09757452406724912,0.13733115138147747,0.1448583432414405
💁🏽,0.1232427272140626,0.1425111994103645,0.10980589151949971,0.11618002398037675,0.12233238077167152,0.09526153308556619,0.13733286226748484,0.15162864703775247
🎌,0.12477131533569263,0.13675585293094628,0.12725183059046685,0.11358496813022612,0.12233238077164754,0.10220332080873956,0.13743553458881802,0.12936341798367057
🙆🏼,0.11665142217242419,0.14760531025967794,0.11269068048022746,0.12193847363991495,0.12233238077077821,0.0843697097133277,0.13723524865586545,0.15494033159884932
🕙,0.12170508776881661,0.13058583834208548,0.12071879799077578,0.12109345345169231,0.12233238077162342,0.08765091236058713,0.13266942063265336,0.14991649810691338
🙍🏼,0.11649227109455751,0.12820435565663502,0.12499387077696156,0.13178986186829889,0.12233238077102726,0.08612721452370449,0.13726947560126454,0.15004229523019308
👵🏻,0.12166878907584078,0.1342075569773442,0.12544032206096745,0.12521803890604133,0.12233238077185886,0.09864166346754964,0.1372669762707888,0.13902556949580813
🈷️,0.13327623835471059,0.13211591595609207,0.11918903750301979,0.11701899292543771,0.12233238077176034,0.09770586022385512,0.1374901288625949,0.13068735256022568
👶🏻,0.1175361535989623,0.13194745640066685,0.14497692142140295,0.1270708307182531,0.1223323807716161,0.09707864710284354,0.13743658601686767,0.14888792697078873
👲🏼,0.1179398703218908,0.14798740769037977,0.11641211664755247,0.11470301960900997,0.12233238077154701,0.1026453332378346,0.13739296754931102,0.15218149726335642
⏹,0.13131633879999072,0.12611309758358402,0.1254108625198569,0.13297746969377044,0.12233238077194059,0.09640967097791771,0.13730426828719092,0.14319316707916932
🎗,0.10927042177644353,0.14044575201842235,0.11686830997859943,0.12259090437424902,0.12233238077181935,0.11149335025455384,0.13806091354170474,0.1487817346645367
⛹,0.11659763097037512,0.1422284548461903,0.11511501115819556,0.1157197978839406,0.12233238077180197,0.10461766101317597,0.13731158556099027,0.13634736842113102
🔴,0.12750885478158205,0.11806375442739078,0.1216056670602125,0.13105076741440377,0.14049586776859502,0.11806375442739078,0.12514757969303422,0.11806375442739078
🌨,0.10889263455743503,0.1464356381620746,0.11436525162025646,0.12788344381743855,0.1223323807716727,0.07995028019675465,0.1372782425492964,0.16169228162131333
📗,0.12203944934969968,0.1490917596820509,0.11619788676580356,0.11193109481797592,0.12233238077169836,0.09512192934024087,0.13736064481626994,0.14086456838217182
☃,0.11713513145008392,0.14379891520366073,0.1124557308612566,0.12237436422481096,0.12233238077198658,0.11343824484600674,0.13733865782804625,0.14539265856779987
💇🏻,0.12888716951920287,0.13617070488544414,0.11404848740494344,0.11727559568277002,0.1223323807719188,0.10320021540832032,0.13734596406877936,0.1425171186303785
🇵🇱,0.1188953113963862,0.1333132850631955,0.12312509414005035,0.12038780609108812,0.1223323807717989,0.09569888210956988,0.13731359306391192,0.15135118351625484
⚱,0.12188140004656134,0.13610973292088602,0.13462785139017797,0.10900515209115724,0.12233238077174198,0.11550620461959177,0.1372613912054174,0.12448070557422772
🇬🇼,0.12440602076986806,0.14052383066155016,0.11601603155577322,0.11501233799077681,0.12233238077181009,0.102419714558539,0.13722716357161155,0.14060941110701608
🚴🏾,0.12343555886531021,0.12919030754710548,0.12198072901082924,0.12766803864934673,0.12233238077160602,0.08930601788350248,0.13723582711854143,0.12965826075615755
👩‍👩‍👧,0.11708047065900473,0.1342809197594761,0.13600026737367443,0.1235992974215776,0.1223323807715443,0.09558574862866996,0.13726630545857763,0.1281410737077729
🕐,0.11558733483940387,0.13385080129955895,0.12696565165606444,0.1248623956090853,0.12233238077183006,0.09139387704856158,0.13723055029689488,0.15176961608710185
🎅🏼,0.119402463288111,0.1528811975949793,0.12078543704410549,0.11010186155505153,0.12233238077157792,0.13596695946173754,0.1372404831777546,0.13428055990679932
🇩🇬,0.12372631540029033,0.13724742754129693,0.12086613359315379,0.11437618892551882,0.1223323807718953,0.10751521883326533,0.13762425172418516,0.1361529268819638
🗒,0.12790182380553006,0.13012815987167414,0.11791381585135241,0.1287985660604818,0.12233238077161122,0.10206773490802111,0.13722723571485743,0.14660452614546177
🇨🇼,0.12869309073380464,0.136217874729482,0.11219819518555596,0.1194635594650606,0.12233238077182568,0.10461420326385795,0.1372753647759348,0.13613099236671108
👱🏻,0.11875851109266478,0.13864575587649597,0.12148353400880296,0.12939938648383986,0.12233238077176985,0.09332529515733745,0.1371985930782696,0.1511355518789243
👨‍👨‍👧‍👧,0.11948150537045876,0.13546324530761922,0.13422387221362442,0.123248865039983,0.1223323807715636,0.10806447372860788,0.13723304659628643,0.1323137522374388
📔,0.1248915269105737,0.1443670964872581,0.11329087105877989,0.12540314580434142,0.12233238077179195,0.10209373945238293,0.1376272882435004,0.14593314513585992
🙅🏾,0.1094018425375225,0.14440061696222983,0.10683599304138625,0.1260476881114414,0.12233238077084758,0.06186762734009883,0.13735464890809873,0.16477619536658816
♿,0.11543228016762441,0.1391954316131887,0.11927722608743352,0.11390095858547511,0.12233238077181578,0.1000410664954467,0.1380543893270386,0.14440599675168936
♠️,0.12734111881309218,0.1346840934784268,0.12196481823411887,0.11760761389658114,0.12233238077185178,0.11001651064425585,0.13744506667981946,0.12570447485387293
☪,0.12034728749301848,0.1447822639529477,0.11590288678598881,0.11397295016303133,0.12233238077175451,0.12449527687180871,0.13741161623183268,0.13211351775066416
🛀🏼,0.11805501154645981,0.15311433764873073,0.11399906521910452,0.1176458623980352,0.12233238077169728,0.119787109919989,0.137378609079101,0.15310681159918677
👆🏻,0.13378708087799396,0.13930705709935864,0.1170650245858269,0.1166624705035133,0.12233238077170246,0.10339268172744008,0.1363236629552175,0.13058394787848954
🇯🇪,0.12615814313011242,0.13697563604364404,0.11324341199360788,0.11814631062057401,0.12233238077185508,0.10724007023726899,0.13741107414867734,0.137983004863281
🏢,0.12561567939866336,0.1293214501638431,0.11381147654719825,0.12274610126675611,0.1223323807718927,0.09316624672403616,0.13737674458670557,0.13393164062915477
📈,0.12560012134235876,0.13932842521899147,0.11606777056294959,0.12289903421040549,0.12233238077157024,0.09556836970394086,0.13725796850208283,0.14387033081132095
🤓,0.11646135070105856,0.1414439838481485,0.11293334888614481,0.12087586831097497,0.12233238077183056,0.11066555746134958,0.13724240742197774,0.13059939798132206
☑️,0.1291624555003068,0.13919804401666624,0.114707791553883,0.12644202583769015,0.12233238077163386,0.10788111315804577,0.1374089327485742,0.14411956873338638
🥂,0.10597958623992554,0.19432812204468064,0.10255664299620548,0.0839414713465203,0.12233238077014526,0.10068535926891502,0.13726210233278263,0.1559303931534024
🚇,0.13042559772969753,0.13487588482530555,0.11057758981769439,0.12520566786571408,0.12233238077168238,0.09067426902038253,0.1376294018340886,0.1405892436796878
5️⃣,0.12692534471943873,0.13187173933692975,0.10938026541589352,0.11461379950100081,0.1223323807716546,0.09000788251181446,0.1372848997839902,0.1358959010434923
🙌🏻,0.11700094613144074,0.13069682979403296,0.15861701685389562,0.1363973965169123,0.1223323807708515,0.08215184499047944,0.13804204841711898,0.1437396044620126
🏝,0.1278519165308012,0.13383405172498897,0.11671416439094173,0.12053391993123341,0.12233238077191974,0.08534308228912835,0.13723041868756247,0.13668816072378778
🐂,0.1251695819833003,0.13302985948394053,0.11465417786530452,0.11762298691175488,0.12233238077180318,0.09688151921415672,0.13726989248470586,0.14976654887211438
⚽️,0.124795174070357,0.14673106609552633,0.10415212223415438,0.11408044634092107,0.12233238077161572,0.10373453811605649,0.13733764877807347,0.13794028964615834
🏄🏽,0.12297261510923363,0.1416551557922503,0.1154594170711789,0.12252091804828069,0.1223323807715882,0.09565546706767633,0.13632389342838727,0.1470749872553117
🇮🇸,0.12485673324783875,0.13329765140952077,0.12077631011743506,0.12154705332071103,0.12233238077167699,0.0947190660878755,0.13266942158043302,0.14151500567227665
🗞,0.12482362751586606,0.12735135414550314,0.1179625900931569,0.11774922245950847,0.12233238077186229,0.09822862402328514,0.13726946357400902,0.13165620621855006
👂🏿,0.12363658144340661,0.12901493175013456,0.11952299631047936,0.11452386145762716,0.12233238077167434,0.08973947318758202,0.13728445446616708,0.13417621770667093
🦄,0.11020556834961326,0.14210270372132072,0.12803449656712473,0.1235154436986079,0.12233238077153748,0.10032549821644035,0.13739465300709286,0.1604599211956353
👦🏻,0.11866065248602808,0.13692190159054007,0.13025511487103358,0.12195588038957794,0.12233238077158416,0.10656780956029666,0.13724203747352026,0.13714192616733425
👨‍👨‍👧‍👦,0.11440643896855818,0.12961223989259452,0.1510607511645503,0.13635395233686154,0.12233238077122052,0.10674860210776056,0.13753891076241093,0.13209822699298698
⬛,0.1300194388590512,0.13790489101666026,0.1131888574000186,0.12234427143698667,0.12233238077180011,0.10081062481158118,0.13731830610761436,0.13752527273233808
🔀,0.13021679879750536,0.13295483278488973,0.12257992068771273,0.1264079496331192,0.12233238077147401,0.10681430737874657,0.13727153154916596,0.11819728612024145
🙆🏾,0.11760785200681312,0.13622609011508757,0.10004283819398552,0.12921303278486107,0.12233238077063201,0.06749105987327121,0.13722988971780584,0.1648913198857212
🈸,0.13058623048368645,0.13317126710899174,0.10938684455140901,0.11495446106064833,0.12233238077113713,0.10032602362540766,0.13730209215161762,0.13947341148143233
◾️,0.1302453835576216,0.14407272184325848,0.11334102512591926,0.1192671500988638,0.12233238077171847,0.09629344353708846,0.13632481472006505,0.14609981503431624
👧,0.11959071417169298,0.12388016616023378,0.15583290236645553,0.14332073853000793,0.12233238077158334,0.10043621705504166,0.13726316158821097,0.13271863112273088
👐🏽,0.11629637238559098,0.13952536280703498,0.11633354416699149,0.12120858788253486,0.12233238077143439,0.08869426145120604,0.13730245860844617,0.14685994670586905
🇲🇸,0.1263647723332042,0.13184498466580408,0.11608027114380093,0.11970811014393234,0.12233238077186867,0.10138586301545822,0.1372630561575775,0.14056204134964906
🚶🏼,0.1200693731263982,0.15318033226503758,0.1175515417871793,0.11777657312455858,0.12233238077167975,0.10926383360021057,0.137265750454712,0.14714664574332392
™️,0.11681046385604077,0.1464380808392889,0.11307104615116259,0.11103333837797891,0.12233238077172687,0.10288942081168627,0.1363232773066869,0.14946417492865355
🆕,0.12129472519370665,0.14174611298221862,0.10459060768152995,0.11084230590600441,0.12233238077147482,0.10180914274499442,0.13739242688510747,0.14156649228892618
🔧,0.1176003193448878,0.12989663406915497,0.11914982717280509,0.1252672240918855,0.12233238077184486,0.09231847986121382,0.13769854140690133,0.14290473710540733
🗼,0.130076292014337,0.14555731575819664,0.10908431211464631,0.12200313965601595,0.12233238077180081,0.10793086000377813,0.13728462020694265,0.1450106141049061
🕛,0.12253714396928217,0.13221448766125832,0.11854997223235841,0.12112379988170119,0.12233238077161222,0.08809011988569743,0.13731571360966516,0.14659820605764512
